"Humidity"	"Date"	"DateTime"	"Time"	"D"	"M"	"Y"	"m"
91,62	2024-12-21	2024-12-21 18:00:19	18H 0M 19S	21	12	2024	0
91,62	2024-12-21	2024-12-21 18:00:19	18H 0M 19S	21	12	2024	0
90,61	2024-12-21	2024-12-21 18:11:17	18H 11M 17S	21	12	2024	11
90,38	2024-12-21	2024-12-21 18:11:17	18H 11M 17S	21	12	2024	11
90,38	2024-12-21	2024-12-21 18:11:17	18H 11M 17S	21	12	2024	11
90,38	2024-12-21	2024-12-21 18:11:17	18H 11M 17S	21	12	2024	11
89,95	2024-12-21	2024-12-21 18:11:29	18H 11M 29S	21	12	2024	11
91,06	2024-12-21	2024-12-21 18:11:29	18H 11M 29S	21	12	2024	11
89,95	2024-12-21	2024-12-21 18:11:29	18H 11M 29S	21	12	2024	11
91,62	2024-12-21	2024-12-21 18:12:14	18H 12M 14S	21	12	2024	12
91,62	2024-12-21	2024-12-21 18:12:14	18H 12M 14S	21	12	2024	12
91,62	2024-12-21	2024-12-21 18:12:14	18H 12M 14S	21	12	2024	12
92,42	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
92,42	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
91,02	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
91,02	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
92,42	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
90,65	2024-12-21	2024-12-21 18:12:42	18H 12M 42S	21	12	2024	12
90,65	2024-12-21	2024-12-21 18:12:42	18H 12M 42S	21	12	2024	12
90,67	2024-12-21	2024-12-21 18:12:54	18H 12M 54S	21	12	2024	12
91,68	2024-12-21	2024-12-21 18:12:54	18H 12M 54S	21	12	2024	12
90,67	2024-12-21	2024-12-21 18:12:54	18H 12M 54S	21	12	2024	12
91,68	2024-12-21	2024-12-21 18:12:54	18H 12M 54S	21	12	2024	12
93,02	2024-12-21	2024-12-21 18:30:04	18H 30M 4S	21	12	2024	30
93,02	2024-12-21	2024-12-21 18:30:04	18H 30M 4S	21	12	2024	30
93,02	2024-12-21	2024-12-21 18:30:04	18H 30M 4S	21	12	2024	30
92,02	2024-12-21	2024-12-21 18:30:19	18H 30M 19S	21	12	2024	30
92,02	2024-12-21	2024-12-21 18:30:19	18H 30M 19S	21	12	2024	30
92,02	2024-12-21	2024-12-21 18:30:19	18H 30M 19S	21	12	2024	30
93,27	2024-12-21	2024-12-21 19:00:03	19H 0M 3S	21	12	2024	0
93,27	2024-12-21	2024-12-21 19:00:03	19H 0M 3S	21	12	2024	0
93,27	2024-12-21	2024-12-21 19:00:03	19H 0M 3S	21	12	2024	0
92,1	2024-12-21	2024-12-21 19:00:19	19H 0M 19S	21	12	2024	0
92,1	2024-12-21	2024-12-21 19:00:19	19H 0M 19S	21	12	2024	0
92,1	2024-12-21	2024-12-21 19:00:19	19H 0M 19S	21	12	2024	0
93,49	2024-12-21	2024-12-21 19:30:03	19H 30M 3S	21	12	2024	30
93,49	2024-12-21	2024-12-21 19:30:03	19H 30M 3S	21	12	2024	30
93,49	2024-12-21	2024-12-21 19:30:03	19H 30M 3S	21	12	2024	30
92,79	2024-12-21	2024-12-21 19:30:19	19H 30M 19S	21	12	2024	30
92,79	2024-12-21	2024-12-21 19:30:19	19H 30M 19S	21	12	2024	30
92,79	2024-12-21	2024-12-21 19:30:19	19H 30M 19S	21	12	2024	30
93,82	2024-12-21	2024-12-21 20:00:03	20H 0M 3S	21	12	2024	0
93,82	2024-12-21	2024-12-21 20:00:03	20H 0M 3S	21	12	2024	0
93,82	2024-12-21	2024-12-21 20:00:03	20H 0M 3S	21	12	2024	0
92,99	2024-12-21	2024-12-21 20:00:19	20H 0M 19S	21	12	2024	0
92,99	2024-12-21	2024-12-21 20:00:19	20H 0M 19S	21	12	2024	0
92,99	2024-12-21	2024-12-21 20:00:19	20H 0M 19S	21	12	2024	0
93,75	2024-12-21	2024-12-21 20:30:03	20H 30M 3S	21	12	2024	30
93,75	2024-12-21	2024-12-21 20:30:03	20H 30M 3S	21	12	2024	30
93,12	2024-12-21	2024-12-21 20:30:18	20H 30M 18S	21	12	2024	30
93,12	2024-12-21	2024-12-21 20:30:18	20H 30M 18S	21	12	2024	30
93,12	2024-12-21	2024-12-21 20:30:18	20H 30M 18S	21	12	2024	30
93,97	2024-12-21	2024-12-21 21:00:04	21H 0M 4S	21	12	2024	0
93,97	2024-12-21	2024-12-21 21:00:04	21H 0M 4S	21	12	2024	0
93,97	2024-12-21	2024-12-21 21:00:04	21H 0M 4S	21	12	2024	0
93,29	2024-12-21	2024-12-21 21:00:18	21H 0M 18S	21	12	2024	0
93,29	2024-12-21	2024-12-21 21:00:18	21H 0M 18S	21	12	2024	0
93,29	2024-12-21	2024-12-21 21:00:18	21H 0M 18S	21	12	2024	0
94,22	2024-12-21	2024-12-21 21:30:03	21H 30M 3S	21	12	2024	30
94,22	2024-12-21	2024-12-21 21:30:03	21H 30M 3S	21	12	2024	30
94,22	2024-12-21	2024-12-21 21:30:03	21H 30M 3S	21	12	2024	30
93,33	2024-12-21	2024-12-21 21:30:18	21H 30M 18S	21	12	2024	30
93,33	2024-12-21	2024-12-21 21:30:18	21H 30M 18S	21	12	2024	30
93,33	2024-12-21	2024-12-21 21:30:18	21H 30M 18S	21	12	2024	30
94,35	2024-12-21	2024-12-21 22:00:03	22H 0M 3S	21	12	2024	0
94,35	2024-12-21	2024-12-21 22:00:03	22H 0M 3S	21	12	2024	0
94,35	2024-12-21	2024-12-21 22:00:03	22H 0M 3S	21	12	2024	0
93,41	2024-12-21	2024-12-21 22:00:18	22H 0M 18S	21	12	2024	0
93,41	2024-12-21	2024-12-21 22:00:18	22H 0M 18S	21	12	2024	0
93,41	2024-12-21	2024-12-21 22:00:18	22H 0M 18S	21	12	2024	0
94,37	2024-12-21	2024-12-21 22:30:02	22H 30M 2S	21	12	2024	30
94,37	2024-12-21	2024-12-21 22:30:02	22H 30M 2S	21	12	2024	30
94,37	2024-12-21	2024-12-21 22:30:02	22H 30M 2S	21	12	2024	30
93,49	2024-12-21	2024-12-21 22:30:10	22H 30M 10S	21	12	2024	30
93,49	2024-12-21	2024-12-21 22:30:18	22H 30M 18S	21	12	2024	30
93,49	2024-12-21	2024-12-21 22:30:18	22H 30M 18S	21	12	2024	30
94,45	2024-12-21	2024-12-21 23:00:02	23H 0M 2S	21	12	2024	0
94,45	2024-12-21	2024-12-21 23:00:02	23H 0M 2S	21	12	2024	0
94,45	2024-12-21	2024-12-21 23:00:02	23H 0M 2S	21	12	2024	0
93,49	2024-12-21	2024-12-21 23:00:18	23H 0M 18S	21	12	2024	0
93,49	2024-12-21	2024-12-21 23:00:18	23H 0M 18S	21	12	2024	0
94,73	2024-12-21	2024-12-21 23:30:02	23H 30M 2S	21	12	2024	30
94,73	2024-12-21	2024-12-21 23:30:02	23H 30M 2S	21	12	2024	30
94,73	2024-12-21	2024-12-21 23:30:02	23H 30M 2S	21	12	2024	30
93,58	2024-12-21	2024-12-21 23:30:18	23H 30M 18S	21	12	2024	30
93,58	2024-12-21	2024-12-21 23:30:18	23H 30M 18S	21	12	2024	30
93,58	2024-12-21	2024-12-21 23:30:18	23H 30M 18S	21	12	2024	30
42,02	2024-12-20	2024-12-20 10:30:13	10H 30M 13S	20	12	2024	30
42,02	2024-12-20	2024-12-20 10:30:13	10H 30M 13S	20	12	2024	30
42,02	2024-12-20	2024-12-20 10:30:13	10H 30M 13S	20	12	2024	30
58,61	2024-12-20	2024-12-20 10:30:28	10H 30M 28S	20	12	2024	30
58,61	2024-12-20	2024-12-20 10:30:28	10H 30M 28S	20	12	2024	30
58,61	2024-12-20	2024-12-20 10:30:28	10H 30M 28S	20	12	2024	30
52,69	2024-12-20	2024-12-20 14:00:12	14H 0M 12S	20	12	2024	0
52,69	2024-12-20	2024-12-20 14:00:12	14H 0M 12S	20	12	2024	0
52,69	2024-12-20	2024-12-20 14:00:12	14H 0M 12S	20	12	2024	0
57,2	2024-12-20	2024-12-20 14:00:27	14H 0M 27S	20	12	2024	0
57,2	2024-12-20	2024-12-20 14:00:27	14H 0M 27S	20	12	2024	0
57,2	2024-12-20	2024-12-20 14:00:27	14H 0M 27S	20	12	2024	0
54,74	2024-12-20	2024-12-20 14:30:12	14H 30M 12S	20	12	2024	30
54,74	2024-12-20	2024-12-20 14:30:12	14H 30M 12S	20	12	2024	30
54,74	2024-12-20	2024-12-20 14:30:12	14H 30M 12S	20	12	2024	30
57,77	2024-12-20	2024-12-20 14:30:27	14H 30M 27S	20	12	2024	30
57,77	2024-12-20	2024-12-20 14:30:27	14H 30M 27S	20	12	2024	30
57,77	2024-12-20	2024-12-20 14:30:27	14H 30M 27S	20	12	2024	30
54,4	2024-12-20	2024-12-20 15:30:11	15H 30M 11S	20	12	2024	30
54,4	2024-12-20	2024-12-20 15:30:11	15H 30M 11S	20	12	2024	30
54,4	2024-12-20	2024-12-20 15:30:11	15H 30M 11S	20	12	2024	30
60,21	2024-12-20	2024-12-20 15:30:27	15H 30M 27S	20	12	2024	30
60,21	2024-12-20	2024-12-20 15:30:27	15H 30M 27S	20	12	2024	30
60,21	2024-12-20	2024-12-20 15:30:27	15H 30M 27S	20	12	2024	30
56	2024-12-20	2024-12-20 16:00:11	16H 0M 11S	20	12	2024	0
56	2024-12-20	2024-12-20 16:00:11	16H 0M 11S	20	12	2024	0
56	2024-12-20	2024-12-20 16:00:11	16H 0M 11S	20	12	2024	0
60,77	2024-12-20	2024-12-20 16:00:27	16H 0M 27S	20	12	2024	0
60,77	2024-12-20	2024-12-20 16:00:27	16H 0M 27S	20	12	2024	0
60,77	2024-12-20	2024-12-20 16:00:27	16H 0M 27S	20	12	2024	0
58,19	2024-12-20	2024-12-20 16:30:11	16H 30M 11S	20	12	2024	30
58,19	2024-12-20	2024-12-20 16:30:11	16H 30M 11S	20	12	2024	30
58,19	2024-12-20	2024-12-20 16:30:11	16H 30M 11S	20	12	2024	30
62,08	2024-12-20	2024-12-20 16:30:27	16H 30M 27S	20	12	2024	30
62,08	2024-12-20	2024-12-20 16:30:27	16H 30M 27S	20	12	2024	30
78,11	2024-12-20	2024-12-20 17:30:11	17H 30M 11S	20	12	2024	30
78,11	2024-12-20	2024-12-20 17:30:11	17H 30M 11S	20	12	2024	30
78,11	2024-12-20	2024-12-20 17:30:11	17H 30M 11S	20	12	2024	30
81,26	2024-12-20	2024-12-20 18:00:11	18H 0M 11S	20	12	2024	0
81,26	2024-12-20	2024-12-20 18:00:11	18H 0M 11S	20	12	2024	0
81,26	2024-12-20	2024-12-20 18:00:11	18H 0M 11S	20	12	2024	0
81,28	2024-12-20	2024-12-20 18:00:26	18H 0M 26S	20	12	2024	0
81,28	2024-12-20	2024-12-20 18:00:26	18H 0M 26S	20	12	2024	0
81,28	2024-12-20	2024-12-20 18:00:26	18H 0M 26S	20	12	2024	0
82,96	2024-12-20	2024-12-20 18:30:11	18H 30M 11S	20	12	2024	30
82,96	2024-12-20	2024-12-20 18:30:11	18H 30M 11S	20	12	2024	30
82,96	2024-12-20	2024-12-20 18:30:11	18H 30M 11S	20	12	2024	30
83,93	2024-12-20	2024-12-20 19:00:26	19H 0M 26S	20	12	2024	0
83,93	2024-12-20	2024-12-20 19:00:26	19H 0M 26S	20	12	2024	0
83,93	2024-12-20	2024-12-20 19:00:26	19H 0M 26S	20	12	2024	0
85,24	2024-12-20	2024-12-20 19:30:10	19H 30M 10S	20	12	2024	30
85,24	2024-12-20	2024-12-20 19:30:10	19H 30M 10S	20	12	2024	30
85,24	2024-12-20	2024-12-20 19:30:10	19H 30M 10S	20	12	2024	30
84,88	2024-12-20	2024-12-20 19:30:26	19H 30M 26S	20	12	2024	30
84,88	2024-12-20	2024-12-20 19:30:26	19H 30M 26S	20	12	2024	30
84,88	2024-12-20	2024-12-20 19:30:26	19H 30M 26S	20	12	2024	30
86,07	2024-12-20	2024-12-20 20:00:15	20H 0M 15S	20	12	2024	0
86,07	2024-12-20	2024-12-20 20:00:15	20H 0M 15S	20	12	2024	0
85,6	2024-12-20	2024-12-20 20:00:26	20H 0M 26S	20	12	2024	0
85,6	2024-12-20	2024-12-20 20:00:26	20H 0M 26S	20	12	2024	0
85,6	2024-12-20	2024-12-20 20:00:26	20H 0M 26S	20	12	2024	0
86,66	2024-12-20	2024-12-20 20:30:10	20H 30M 10S	20	12	2024	30
86,66	2024-12-20	2024-12-20 20:30:10	20H 30M 10S	20	12	2024	30
86,66	2024-12-20	2024-12-20 20:30:10	20H 30M 10S	20	12	2024	30
86,06	2024-12-20	2024-12-20 20:30:25	20H 30M 25S	20	12	2024	30
86,06	2024-12-20	2024-12-20 20:30:25	20H 30M 25S	20	12	2024	30
86,06	2024-12-20	2024-12-20 20:30:25	20H 30M 25S	20	12	2024	30
86,66	2024-12-20	2024-12-20 20:30:47	20H 30M 47S	20	12	2024	30
86,66	2024-12-20	2024-12-20 20:30:47	20H 30M 47S	20	12	2024	30
86,66	2024-12-20	2024-12-20 20:30:47	20H 30M 47S	20	12	2024	30
87,22	2024-12-20	2024-12-20 21:00:10	21H 0M 10S	20	12	2024	0
87,22	2024-12-20	2024-12-20 21:00:10	21H 0M 10S	20	12	2024	0
87,22	2024-12-20	2024-12-20 21:00:10	21H 0M 10S	20	12	2024	0
86,61	2024-12-20	2024-12-20 21:00:25	21H 0M 25S	20	12	2024	0
86,61	2024-12-20	2024-12-20 21:00:25	21H 0M 25S	20	12	2024	0
86,61	2024-12-20	2024-12-20 21:00:25	21H 0M 25S	20	12	2024	0
87,69	2024-12-20	2024-12-20 21:30:10	21H 30M 10S	20	12	2024	30
87,69	2024-12-20	2024-12-20 21:30:10	21H 30M 10S	20	12	2024	30
87,69	2024-12-20	2024-12-20 21:30:10	21H 30M 10S	20	12	2024	30
86,98	2024-12-20	2024-12-20 21:30:25	21H 30M 25S	20	12	2024	30
86,98	2024-12-20	2024-12-20 21:30:25	21H 30M 25S	20	12	2024	30
86,98	2024-12-20	2024-12-20 21:30:25	21H 30M 25S	20	12	2024	30
88,14	2024-12-20	2024-12-20 22:00:10	22H 0M 10S	20	12	2024	0
88,14	2024-12-20	2024-12-20 22:00:10	22H 0M 10S	20	12	2024	0
88,14	2024-12-20	2024-12-20 22:00:10	22H 0M 10S	20	12	2024	0
87,28	2024-12-20	2024-12-20 22:00:25	22H 0M 25S	20	12	2024	0
87,28	2024-12-20	2024-12-20 22:00:25	22H 0M 25S	20	12	2024	0
88,49	2024-12-20	2024-12-20 22:30:09	22H 30M 9S	20	12	2024	30
88,49	2024-12-20	2024-12-20 22:30:09	22H 30M 9S	20	12	2024	30
87,5	2024-12-20	2024-12-20 22:30:25	22H 30M 25S	20	12	2024	30
87,5	2024-12-20	2024-12-20 22:30:25	22H 30M 25S	20	12	2024	30
87,5	2024-12-20	2024-12-20 22:30:25	22H 30M 25S	20	12	2024	30
88,8	2024-12-20	2024-12-20 23:00:09	23H 0M 9S	20	12	2024	0
88,8	2024-12-20	2024-12-20 23:00:09	23H 0M 9S	20	12	2024	0
88,8	2024-12-20	2024-12-20 23:00:09	23H 0M 9S	20	12	2024	0
87,61	2024-12-20	2024-12-20 23:00:25	23H 0M 25S	20	12	2024	0
87,61	2024-12-20	2024-12-20 23:00:25	23H 0M 25S	20	12	2024	0
87,61	2024-12-20	2024-12-20 23:00:25	23H 0M 25S	20	12	2024	0
89,07	2024-12-20	2024-12-20 23:30:09	23H 30M 9S	20	12	2024	30
89,07	2024-12-20	2024-12-20 23:30:09	23H 30M 9S	20	12	2024	30
89,07	2024-12-20	2024-12-20 23:30:09	23H 30M 9S	20	12	2024	30
88,07	2024-12-20	2024-12-20 23:30:25	23H 30M 25S	20	12	2024	30
88,07	2024-12-20	2024-12-20 23:30:25	23H 30M 25S	20	12	2024	30
88,07	2024-12-20	2024-12-20 23:30:25	23H 30M 25S	20	12	2024	30
