"Temperature"	"Pressure"	"Humidity"	"CO2.Concentration"	"Luminosity"	"UV.Intensity"	"UV.Index"	"Latitude"	"Longitude"	"Speed"	"Altitude"	"GNSS.Time"	"GNSS.Date"	"Date"	"Time"	"H"	"D"	"M"	"Y"	"m"	"DateTime"
21,13	NA	87,82	377	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	4H 59M 55S	4	25	12	2024	59	2024-12-25 04:59:55
21,1	92,7	91,9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 40S	5	25	12	2024	29	2024-12-25 05:29:40
21,1	92,7	91,9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 40S	5	25	12	2024	29	2024-12-25 05:29:40
21,1	92,7	91,9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 40S	5	25	12	2024	29	2024-12-25 05:29:40
NA	NA	NA	NA	3	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 47S	5	25	12	2024	29	2024-12-25 05:29:47
NA	NA	NA	NA	3	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 47S	5	25	12	2024	29	2024-12-25 05:29:47
21,03	NA	87,86	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 55S	5	25	12	2024	29	2024-12-25 05:29:55
NA	NA	NA	NA	3	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 47S	5	25	12	2024	29	2024-12-25 05:29:47
21,03	NA	87,86	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 55S	5	25	12	2024	29	2024-12-25 05:29:55
21,03	NA	87,86	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 29M 55S	5	25	12	2024	29	2024-12-25 05:29:55
21,22	92,72	91,78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 59M 40S	5	25	12	2024	59	2024-12-25 05:59:40
21,22	92,72	91,78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 59M 40S	5	25	12	2024	59	2024-12-25 05:59:40
NA	NA	NA	NA	17	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	5H 59M 47S	5	25	12	2024	59	2024-12-25 05:59:47
NA	NA	NA	NA	17	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	5H 59M 47S	5	25	12	2024	59	2024-12-25 05:59:47
NA	NA	NA	NA	17	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	5H 59M 47S	5	25	12	2024	59	2024-12-25 05:59:47
21,11	NA	87,9	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 59M 55S	5	25	12	2024	59	2024-12-25 05:59:55
21,11	NA	87,9	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 59M 55S	5	25	12	2024	59	2024-12-25 05:59:55
21,11	NA	87,9	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	5H 59M 55S	5	25	12	2024	59	2024-12-25 05:59:55
23,14	92,73	88,64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 40S	6	25	12	2024	29	2024-12-25 06:29:40
23,14	92,73	88,64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 40S	6	25	12	2024	29	2024-12-25 06:29:40
23,14	92,73	88,64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 40S	6	25	12	2024	29	2024-12-25 06:29:40
NA	NA	NA	NA	85	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 47S	6	25	12	2024	29	2024-12-25 06:29:47
NA	NA	NA	NA	85	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 47S	6	25	12	2024	29	2024-12-25 06:29:47
NA	NA	NA	NA	85	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 47S	6	25	12	2024	29	2024-12-25 06:29:47
22,62	NA	87,25	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 55S	6	25	12	2024	29	2024-12-25 06:29:55
22,62	NA	87,25	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 55S	6	25	12	2024	29	2024-12-25 06:29:55
22,62	NA	87,25	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 29M 55S	6	25	12	2024	29	2024-12-25 06:29:55
22,45	92,76	89,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 39S	6	25	12	2024	59	2024-12-25 06:59:39
22,45	92,76	89,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 39S	6	25	12	2024	59	2024-12-25 06:59:39
22,45	92,76	89,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 39S	6	25	12	2024	59	2024-12-25 06:59:39
NA	NA	NA	NA	39	20	0,4	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 47S	6	25	12	2024	59	2024-12-25 06:59:47
NA	NA	NA	NA	39	20	0,4	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 47S	6	25	12	2024	59	2024-12-25 06:59:47
NA	NA	NA	NA	39	20	0,4	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 47S	6	25	12	2024	59	2024-12-25 06:59:47
22,24	NA	87	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 55S	6	25	12	2024	59	2024-12-25 06:59:55
22,24	NA	87	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 55S	6	25	12	2024	59	2024-12-25 06:59:55
22,24	NA	87	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	6H 59M 55S	6	25	12	2024	59	2024-12-25 06:59:55
22,78	92,76	89,24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 29M 39S	7	25	12	2024	29	2024-12-25 07:29:39
22,78	92,76	89,24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 29M 39S	7	25	12	2024	29	2024-12-25 07:29:39
NA	NA	NA	NA	42	12	0,23	NA	NA	NA	NA	NA	NA	2024-12-25	7H 29M 47S	7	25	12	2024	29	2024-12-25 07:29:47
NA	NA	NA	NA	42	12	0,23	NA	NA	NA	NA	NA	NA	2024-12-25	7H 29M 47S	7	25	12	2024	29	2024-12-25 07:29:47
NA	NA	NA	NA	42	12	0,23	NA	NA	NA	NA	NA	NA	2024-12-25	7H 29M 47S	7	25	12	2024	29	2024-12-25 07:29:47
22,64	NA	86,61	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 29M 55S	7	25	12	2024	29	2024-12-25 07:29:55
22,64	NA	86,61	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 29M 55S	7	25	12	2024	29	2024-12-25 07:29:55
22,64	NA	86,61	384	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 29M 55S	7	25	12	2024	29	2024-12-25 07:29:55
23,25	92,76	88,25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 59M 39S	7	25	12	2024	59	2024-12-25 07:59:39
23,25	92,76	88,25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 59M 39S	7	25	12	2024	59	2024-12-25 07:59:39
23,25	92,76	88,25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 59M 39S	7	25	12	2024	59	2024-12-25 07:59:39
NA	NA	NA	NA	52	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	7H 59M 47S	7	25	12	2024	59	2024-12-25 07:59:47
NA	NA	NA	NA	52	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	7H 59M 47S	7	25	12	2024	59	2024-12-25 07:59:47
23,05	NA	86,09	372	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 59M 55S	7	25	12	2024	59	2024-12-25 07:59:55
23,05	NA	86,09	372	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 59M 55S	7	25	12	2024	59	2024-12-25 07:59:55
23,05	NA	86,09	372	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	7H 59M 55S	7	25	12	2024	59	2024-12-25 07:59:55
23,83	92,77	86,34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 39S	8	25	12	2024	29	2024-12-25 08:29:39
23,83	92,77	86,34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 39S	8	25	12	2024	29	2024-12-25 08:29:39
23,83	92,77	86,34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 39S	8	25	12	2024	29	2024-12-25 08:29:39
NA	NA	NA	NA	0	92	86,34	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 47S	8	25	12	2024	29	2024-12-25 08:29:47
NA	NA	NA	NA	0	92	86,34	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 47S	8	25	12	2024	29	2024-12-25 08:29:47
NA	NA	NA	NA	0	92	86,34	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 47S	8	25	12	2024	29	2024-12-25 08:29:47
23,66	NA	84,96	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 54S	8	25	12	2024	29	2024-12-25 08:29:54
23,66	NA	84,96	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 54S	8	25	12	2024	29	2024-12-25 08:29:54
23,66	NA	84,96	373	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 29M 54S	8	25	12	2024	29	2024-12-25 08:29:54
24,81	92,74	84,07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 59M 39S	8	25	12	2024	59	2024-12-25 08:59:39
24,81	92,74	84,07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 59M 39S	8	25	12	2024	59	2024-12-25 08:59:39
24,81	92,74	84,07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 59M 39S	8	25	12	2024	59	2024-12-25 08:59:39
NA	NA	NA	NA	0	92	84,07	NA	NA	NA	NA	NA	NA	2024-12-25	8H 59M 47S	8	25	12	2024	59	2024-12-25 08:59:47
NA	NA	NA	NA	0	92	84,07	NA	NA	NA	NA	NA	NA	2024-12-25	8H 59M 47S	8	25	12	2024	59	2024-12-25 08:59:47
NA	NA	NA	NA	0	92	84,07	NA	NA	NA	NA	NA	NA	2024-12-25	8H 59M 47S	8	25	12	2024	59	2024-12-25 08:59:47
24,62	NA	83,62	387	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 59M 54S	8	25	12	2024	59	2024-12-25 08:59:54
24,62	NA	83,62	387	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	8H 59M 54S	8	25	12	2024	59	2024-12-25 08:59:54
26,25	92,72	80,53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 39S	9	25	12	2024	29	2024-12-25 09:29:39
26,25	92,72	80,53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 39S	9	25	12	2024	29	2024-12-25 09:29:39
26,25	92,72	80,53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 39S	9	25	12	2024	29	2024-12-25 09:29:39
NA	NA	NA	NA	0	92	80,53	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 46S	9	25	12	2024	29	2024-12-25 09:29:46
NA	NA	NA	NA	0	92	80,53	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 46S	9	25	12	2024	29	2024-12-25 09:29:46
NA	NA	NA	NA	0	92	80,53	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 46S	9	25	12	2024	29	2024-12-25 09:29:46
26,07	NA	80,85	365	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 54S	9	25	12	2024	29	2024-12-25 09:29:54
26,07	NA	80,85	365	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 54S	9	25	12	2024	29	2024-12-25 09:29:54
26,07	NA	80,85	365	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 29M 54S	9	25	12	2024	29	2024-12-25 09:29:54
27,25	92,7	75,77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 59M 39S	9	25	12	2024	59	2024-12-25 09:59:39
27,25	92,7	75,77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 59M 39S	9	25	12	2024	59	2024-12-25 09:59:39
27,25	92,7	75,77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 59M 39S	9	25	12	2024	59	2024-12-25 09:59:39
NA	NA	NA	NA	0	92	75,77	NA	NA	NA	NA	NA	NA	2024-12-25	9H 59M 46S	9	25	12	2024	59	2024-12-25 09:59:46
NA	NA	NA	NA	0	92	75,77	NA	NA	NA	NA	NA	NA	2024-12-25	9H 59M 46S	9	25	12	2024	59	2024-12-25 09:59:46
NA	NA	NA	NA	0	92	75,77	NA	NA	NA	NA	NA	NA	2024-12-25	9H 59M 46S	9	25	12	2024	59	2024-12-25 09:59:46
27	NA	77,54	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 59M 54S	9	25	12	2024	59	2024-12-25 09:59:54
27	NA	77,54	375	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	9H 59M 54S	9	25	12	2024	59	2024-12-25 09:59:54
28,01	92,68	72,22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 38S	10	25	12	2024	29	2024-12-25 10:29:38
28,01	92,68	72,22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 38S	10	25	12	2024	29	2024-12-25 10:29:38
28,01	92,68	72,22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 38S	10	25	12	2024	29	2024-12-25 10:29:38
NA	NA	NA	NA	76	15	0,29	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 46S	10	25	12	2024	29	2024-12-25 10:29:46
NA	NA	NA	NA	76	15	0,29	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 46S	10	25	12	2024	29	2024-12-25 10:29:46
NA	NA	NA	NA	76	15	0,29	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 46S	10	25	12	2024	29	2024-12-25 10:29:46
27,7	NA	74,78	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 54S	10	25	12	2024	29	2024-12-25 10:29:54
27,7	NA	74,78	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 54S	10	25	12	2024	29	2024-12-25 10:29:54
27,7	NA	74,78	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 29M 54S	10	25	12	2024	29	2024-12-25 10:29:54
28,21	92,64	71,67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 38S	10	25	12	2024	59	2024-12-25 10:59:38
28,21	92,64	71,67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 38S	10	25	12	2024	59	2024-12-25 10:59:38
28,21	92,64	71,67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 38S	10	25	12	2024	59	2024-12-25 10:59:38
NA	NA	NA	NA	80	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 46S	10	25	12	2024	59	2024-12-25 10:59:46
NA	NA	NA	NA	80	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 46S	10	25	12	2024	59	2024-12-25 10:59:46
NA	NA	NA	NA	80	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 46S	10	25	12	2024	59	2024-12-25 10:59:46
28,01	NA	74,01	389	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 54S	10	25	12	2024	59	2024-12-25 10:59:54
28,01	NA	74,01	389	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 54S	10	25	12	2024	59	2024-12-25 10:59:54
28,01	NA	74,01	389	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	10H 59M 54S	10	25	12	2024	59	2024-12-25 10:59:54
28,89	92,6	68,72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 29M 38S	11	25	12	2024	29	2024-12-25 11:29:38
28,89	92,6	68,72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 29M 38S	11	25	12	2024	29	2024-12-25 11:29:38
NA	NA	NA	NA	83	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	11H 29M 46S	11	25	12	2024	29	2024-12-25 11:29:46
NA	NA	NA	NA	83	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	11H 29M 46S	11	25	12	2024	29	2024-12-25 11:29:46
NA	NA	NA	NA	83	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	11H 29M 46S	11	25	12	2024	29	2024-12-25 11:29:46
28,7	NA	71,55	394	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 29M 54S	11	25	12	2024	29	2024-12-25 11:29:54
28,7	NA	71,55	394	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 29M 54S	11	25	12	2024	29	2024-12-25 11:29:54
28,7	NA	71,55	394	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 29M 54S	11	25	12	2024	29	2024-12-25 11:29:54
28,51	92,56	66,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 38S	11	25	12	2024	59	2024-12-25 11:59:38
28,51	92,56	66,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 38S	11	25	12	2024	59	2024-12-25 11:59:38
28,51	92,56	66,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 38S	11	25	12	2024	59	2024-12-25 11:59:38
NA	NA	NA	NA	89	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 46S	11	25	12	2024	59	2024-12-25 11:59:46
NA	NA	NA	NA	89	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 46S	11	25	12	2024	59	2024-12-25 11:59:46
NA	NA	NA	NA	89	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 46S	11	25	12	2024	59	2024-12-25 11:59:46
28,21	NA	69,52	394	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 54S	11	25	12	2024	59	2024-12-25 11:59:54
28,21	NA	69,52	394	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 54S	11	25	12	2024	59	2024-12-25 11:59:54
28,21	NA	69,52	394	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	11H 59M 54S	11	25	12	2024	59	2024-12-25 11:59:54
28,51	92,56	66,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 0M 52S	12	25	12	2024	0	2024-12-25 12:00:52
28,51	92,56	66,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 0M 52S	12	25	12	2024	0	2024-12-25 12:00:52
28,51	92,56	66,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 0M 52S	12	25	12	2024	0	2024-12-25 12:00:52
29,26	92,52	65,74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 29M 38S	12	25	12	2024	29	2024-12-25 12:29:38
29,26	92,52	65,74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 29M 38S	12	25	12	2024	29	2024-12-25 12:29:38
29,26	92,52	65,74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 29M 38S	12	25	12	2024	29	2024-12-25 12:29:38
NA	NA	NA	NA	105	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	12H 29M 46S	12	25	12	2024	29	2024-12-25 12:29:46
NA	NA	NA	NA	105	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	12H 29M 46S	12	25	12	2024	29	2024-12-25 12:29:46
29,41	NA	67,78	396	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 29M 53S	12	25	12	2024	29	2024-12-25 12:29:53
29,41	NA	67,78	396	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 29M 53S	12	25	12	2024	29	2024-12-25 12:29:53
29,41	NA	67,78	396	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 29M 53S	12	25	12	2024	29	2024-12-25 12:29:53
29,38	92,47	63,15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 59M 38S	12	25	12	2024	59	2024-12-25 12:59:38
29,38	92,47	63,15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 59M 38S	12	25	12	2024	59	2024-12-25 12:59:38
NA	NA	NA	NA	87	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	12H 59M 45S	12	25	12	2024	59	2024-12-25 12:59:45
29,24	NA	66,51	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 59M 53S	12	25	12	2024	59	2024-12-25 12:59:53
29,24	NA	66,51	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 59M 53S	12	25	12	2024	59	2024-12-25 12:59:53
29,24	NA	66,51	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	12H 59M 53S	12	25	12	2024	59	2024-12-25 12:59:53
28,66	92,45	64,22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 38S	13	25	12	2024	29	2024-12-25 13:29:38
28,66	92,45	64,22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 38S	13	25	12	2024	29	2024-12-25 13:29:38
28,66	92,45	64,22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 38S	13	25	12	2024	29	2024-12-25 13:29:38
NA	NA	NA	NA	0	92	64,22	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 45S	13	25	12	2024	29	2024-12-25 13:29:45
NA	NA	NA	NA	0	92	64,22	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 45S	13	25	12	2024	29	2024-12-25 13:29:45
NA	NA	NA	NA	0	92	64,22	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 45S	13	25	12	2024	29	2024-12-25 13:29:45
28,57	NA	67,05	404	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 53S	13	25	12	2024	29	2024-12-25 13:29:53
28,57	NA	67,05	404	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 53S	13	25	12	2024	29	2024-12-25 13:29:53
28,57	NA	67,05	404	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 29M 53S	13	25	12	2024	29	2024-12-25 13:29:53
30,09	92,41	60,34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 37S	13	25	12	2024	59	2024-12-25 13:59:37
30,09	92,41	60,34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 37S	13	25	12	2024	59	2024-12-25 13:59:37
30,09	92,41	60,34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 37S	13	25	12	2024	59	2024-12-25 13:59:37
NA	NA	NA	NA	66	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 45S	13	25	12	2024	59	2024-12-25 13:59:45
NA	NA	NA	NA	66	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 45S	13	25	12	2024	59	2024-12-25 13:59:45
NA	NA	NA	NA	66	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 45S	13	25	12	2024	59	2024-12-25 13:59:45
29,96	NA	63,69	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 53S	13	25	12	2024	59	2024-12-25 13:59:53
29,96	NA	63,69	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 53S	13	25	12	2024	59	2024-12-25 13:59:53
29,96	NA	63,69	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	13H 59M 53S	13	25	12	2024	59	2024-12-25 13:59:53
29,96	NA	63,69	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 8M 15S	14	25	12	2024	8	2024-12-25 14:08:15
29,96	NA	63,69	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 8M 15S	14	25	12	2024	8	2024-12-25 14:08:15
29,96	NA	63,69	395	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 8M 15S	14	25	12	2024	8	2024-12-25 14:08:15
30,99	92,36	57,23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 37S	14	25	12	2024	29	2024-12-25 14:29:37
30,99	92,36	57,23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 37S	14	25	12	2024	29	2024-12-25 14:29:37
30,99	92,36	57,23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 37S	14	25	12	2024	29	2024-12-25 14:29:37
NA	NA	NA	NA	68	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 45S	14	25	12	2024	29	2024-12-25 14:29:45
NA	NA	NA	NA	68	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 45S	14	25	12	2024	29	2024-12-25 14:29:45
NA	NA	NA	NA	68	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 45S	14	25	12	2024	29	2024-12-25 14:29:45
30,87	NA	61,16	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 53S	14	25	12	2024	29	2024-12-25 14:29:53
30,87	NA	61,16	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 53S	14	25	12	2024	29	2024-12-25 14:29:53
30,87	NA	61,16	397	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 29M 53S	14	25	12	2024	29	2024-12-25 14:29:53
29,9	92,31	59,89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 59M 37S	14	25	12	2024	59	2024-12-25 14:59:37
29,9	92,31	59,89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 59M 37S	14	25	12	2024	59	2024-12-25 14:59:37
29,9	92,31	59,89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 59M 37S	14	25	12	2024	59	2024-12-25 14:59:37
NA	NA	NA	NA	53	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	14H 59M 45S	14	25	12	2024	59	2024-12-25 14:59:45
NA	NA	NA	NA	53	0	0	NA	NA	NA	NA	NA	NA	2024-12-25	14H 59M 45S	14	25	12	2024	59	2024-12-25 14:59:45
29,84	NA	63,14	390	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-25	14H 59M 53S	14	25	12	2024	59	2024-12-25 14:59:53
