"Temperature"	"Date"	"DateTime"	"Time"	"D"	"M"	"Y"	"m"
21,37	2024-12-21	2024-12-21 18:00:19	18H 0M 19S	21	12	2024	0
21,37	2024-12-21	2024-12-21 18:00:19	18H 0M 19S	21	12	2024	0
22,02	2024-12-21	2024-12-21 18:11:17	18H 11M 17S	21	12	2024	11
21,3	2024-12-21	2024-12-21 18:11:17	18H 11M 17S	21	12	2024	11
21,3	2024-12-21	2024-12-21 18:11:17	18H 11M 17S	21	12	2024	11
22,02	2024-12-21	2024-12-21 18:11:17	18H 11M 17S	21	12	2024	11
21,91	2024-12-21	2024-12-21 18:11:29	18H 11M 29S	21	12	2024	11
21,91	2024-12-21	2024-12-21 18:11:29	18H 11M 29S	21	12	2024	11
21,48	2024-12-21	2024-12-21 18:11:29	18H 11M 29S	21	12	2024	11
21,37	2024-12-21	2024-12-21 18:12:14	18H 12M 14S	21	12	2024	12
21,37	2024-12-21	2024-12-21 18:12:14	18H 12M 14S	21	12	2024	12
21,37	2024-12-21	2024-12-21 18:12:14	18H 12M 14S	21	12	2024	12
22,05	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
22,05	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
21,68	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
21,68	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
22,05	2024-12-21	2024-12-21 18:12:29	18H 12M 29S	21	12	2024	12
21,71	2024-12-21	2024-12-21 18:12:42	18H 12M 42S	21	12	2024	12
21,71	2024-12-21	2024-12-21 18:12:42	18H 12M 42S	21	12	2024	12
21,17	2024-12-21	2024-12-21 18:12:54	18H 12M 54S	21	12	2024	12
21,6	2024-12-21	2024-12-21 18:12:54	18H 12M 54S	21	12	2024	12
21,17	2024-12-21	2024-12-21 18:12:54	18H 12M 54S	21	12	2024	12
21,6	2024-12-21	2024-12-21 18:12:54	18H 12M 54S	21	12	2024	12
21,59	2024-12-21	2024-12-21 18:30:04	18H 30M 4S	21	12	2024	30
21,59	2024-12-21	2024-12-21 18:30:04	18H 30M 4S	21	12	2024	30
21,59	2024-12-21	2024-12-21 18:30:04	18H 30M 4S	21	12	2024	30
21,18	2024-12-21	2024-12-21 18:30:19	18H 30M 19S	21	12	2024	30
21,18	2024-12-21	2024-12-21 18:30:19	18H 30M 19S	21	12	2024	30
21,18	2024-12-21	2024-12-21 18:30:19	18H 30M 19S	21	12	2024	30
21,65	2024-12-21	2024-12-21 19:00:03	19H 0M 3S	21	12	2024	0
21,65	2024-12-21	2024-12-21 19:00:03	19H 0M 3S	21	12	2024	0
21,65	2024-12-21	2024-12-21 19:00:03	19H 0M 3S	21	12	2024	0
21,33	2024-12-21	2024-12-21 19:00:19	19H 0M 19S	21	12	2024	0
21,33	2024-12-21	2024-12-21 19:00:19	19H 0M 19S	21	12	2024	0
21,33	2024-12-21	2024-12-21 19:00:19	19H 0M 19S	21	12	2024	0
21,53	2024-12-21	2024-12-21 19:30:03	19H 30M 3S	21	12	2024	30
21,53	2024-12-21	2024-12-21 19:30:03	19H 30M 3S	21	12	2024	30
21,53	2024-12-21	2024-12-21 19:30:03	19H 30M 3S	21	12	2024	30
21,17	2024-12-21	2024-12-21 19:30:19	19H 30M 19S	21	12	2024	30
21,17	2024-12-21	2024-12-21 19:30:19	19H 30M 19S	21	12	2024	30
21,17	2024-12-21	2024-12-21 19:30:19	19H 30M 19S	21	12	2024	30
21,49	2024-12-21	2024-12-21 20:00:03	20H 0M 3S	21	12	2024	0
21,49	2024-12-21	2024-12-21 20:00:03	20H 0M 3S	21	12	2024	0
21,49	2024-12-21	2024-12-21 20:00:03	20H 0M 3S	21	12	2024	0
21,14	2024-12-21	2024-12-21 20:00:19	20H 0M 19S	21	12	2024	0
21,14	2024-12-21	2024-12-21 20:00:19	20H 0M 19S	21	12	2024	0
21,14	2024-12-21	2024-12-21 20:00:19	20H 0M 19S	21	12	2024	0
21,51	2024-12-21	2024-12-21 20:30:03	20H 30M 3S	21	12	2024	30
21,51	2024-12-21	2024-12-21 20:30:03	20H 30M 3S	21	12	2024	30
21,15	2024-12-21	2024-12-21 20:30:18	20H 30M 18S	21	12	2024	30
21,15	2024-12-21	2024-12-21 20:30:18	20H 30M 18S	21	12	2024	30
21,15	2024-12-21	2024-12-21 20:30:18	20H 30M 18S	21	12	2024	30
21,44	2024-12-21	2024-12-21 21:00:04	21H 0M 4S	21	12	2024	0
21,44	2024-12-21	2024-12-21 21:00:04	21H 0M 4S	21	12	2024	0
21,44	2024-12-21	2024-12-21 21:00:04	21H 0M 4S	21	12	2024	0
21	2024-12-21	2024-12-21 21:00:18	21H 0M 18S	21	12	2024	0
21	2024-12-21	2024-12-21 21:00:18	21H 0M 18S	21	12	2024	0
21	2024-12-21	2024-12-21 21:00:18	21H 0M 18S	21	12	2024	0
21,32	2024-12-21	2024-12-21 21:30:03	21H 30M 3S	21	12	2024	30
21,32	2024-12-21	2024-12-21 21:30:03	21H 30M 3S	21	12	2024	30
21,32	2024-12-21	2024-12-21 21:30:03	21H 30M 3S	21	12	2024	30
20,96	2024-12-21	2024-12-21 21:30:18	21H 30M 18S	21	12	2024	30
20,96	2024-12-21	2024-12-21 21:30:18	21H 30M 18S	21	12	2024	30
20,96	2024-12-21	2024-12-21 21:30:18	21H 30M 18S	21	12	2024	30
21,4	2024-12-21	2024-12-21 22:00:03	22H 0M 3S	21	12	2024	0
21,4	2024-12-21	2024-12-21 22:00:03	22H 0M 3S	21	12	2024	0
21,4	2024-12-21	2024-12-21 22:00:03	22H 0M 3S	21	12	2024	0
21,04	2024-12-21	2024-12-21 22:00:18	22H 0M 18S	21	12	2024	0
21,04	2024-12-21	2024-12-21 22:00:18	22H 0M 18S	21	12	2024	0
21,04	2024-12-21	2024-12-21 22:00:18	22H 0M 18S	21	12	2024	0
21,41	2024-12-21	2024-12-21 22:30:02	22H 30M 2S	21	12	2024	30
21,41	2024-12-21	2024-12-21 22:30:02	22H 30M 2S	21	12	2024	30
21,41	2024-12-21	2024-12-21 22:30:02	22H 30M 2S	21	12	2024	30
21,07	2024-12-21	2024-12-21 22:30:10	22H 30M 10S	21	12	2024	30
21,07	2024-12-21	2024-12-21 22:30:18	22H 30M 18S	21	12	2024	30
21,07	2024-12-21	2024-12-21 22:30:18	22H 30M 18S	21	12	2024	30
21,34	2024-12-21	2024-12-21 23:00:02	23H 0M 2S	21	12	2024	0
21,34	2024-12-21	2024-12-21 23:00:02	23H 0M 2S	21	12	2024	0
21,34	2024-12-21	2024-12-21 23:00:02	23H 0M 2S	21	12	2024	0
21,04	2024-12-21	2024-12-21 23:00:18	23H 0M 18S	21	12	2024	0
21,04	2024-12-21	2024-12-21 23:00:18	23H 0M 18S	21	12	2024	0
21,36	2024-12-21	2024-12-21 23:30:02	23H 30M 2S	21	12	2024	30
21,36	2024-12-21	2024-12-21 23:30:02	23H 30M 2S	21	12	2024	30
21,36	2024-12-21	2024-12-21 23:30:02	23H 30M 2S	21	12	2024	30
21	2024-12-21	2024-12-21 23:30:18	23H 30M 18S	21	12	2024	30
21	2024-12-21	2024-12-21 23:30:18	23H 30M 18S	21	12	2024	30
21	2024-12-21	2024-12-21 23:30:18	23H 30M 18S	21	12	2024	30
33,77	2024-12-20	2024-12-20 10:30:13	10H 30M 13S	20	12	2024	30
33,77	2024-12-20	2024-12-20 10:30:13	10H 30M 13S	20	12	2024	30
33,77	2024-12-20	2024-12-20 10:30:13	10H 30M 13S	20	12	2024	30
29,03	2024-12-20	2024-12-20 10:30:28	10H 30M 28S	20	12	2024	30
29,03	2024-12-20	2024-12-20 10:30:28	10H 30M 28S	20	12	2024	30
29,03	2024-12-20	2024-12-20 10:30:28	10H 30M 28S	20	12	2024	30
28,82	2024-12-20	2024-12-20 14:00:12	14H 0M 12S	20	12	2024	0
28,82	2024-12-20	2024-12-20 14:00:12	14H 0M 12S	20	12	2024	0
28,82	2024-12-20	2024-12-20 14:00:12	14H 0M 12S	20	12	2024	0
28,95	2024-12-20	2024-12-20 14:00:27	14H 0M 27S	20	12	2024	0
28,95	2024-12-20	2024-12-20 14:00:27	14H 0M 27S	20	12	2024	0
28,95	2024-12-20	2024-12-20 14:00:27	14H 0M 27S	20	12	2024	0
28,46	2024-12-20	2024-12-20 14:30:12	14H 30M 12S	20	12	2024	30
28,46	2024-12-20	2024-12-20 14:30:12	14H 30M 12S	20	12	2024	30
28,46	2024-12-20	2024-12-20 14:30:12	14H 30M 12S	20	12	2024	30
28,85	2024-12-20	2024-12-20 14:30:27	14H 30M 27S	20	12	2024	30
28,85	2024-12-20	2024-12-20 14:30:27	14H 30M 27S	20	12	2024	30
28,85	2024-12-20	2024-12-20 14:30:27	14H 30M 27S	20	12	2024	30
28,5	2024-12-20	2024-12-20 15:30:11	15H 30M 11S	20	12	2024	30
28,5	2024-12-20	2024-12-20 15:30:11	15H 30M 11S	20	12	2024	30
28,5	2024-12-20	2024-12-20 15:30:11	15H 30M 11S	20	12	2024	30
27,79	2024-12-20	2024-12-20 15:30:27	15H 30M 27S	20	12	2024	30
27,79	2024-12-20	2024-12-20 15:30:27	15H 30M 27S	20	12	2024	30
27,79	2024-12-20	2024-12-20 15:30:27	15H 30M 27S	20	12	2024	30
28,15	2024-12-20	2024-12-20 16:00:11	16H 0M 11S	20	12	2024	0
28,15	2024-12-20	2024-12-20 16:00:11	16H 0M 11S	20	12	2024	0
28,15	2024-12-20	2024-12-20 16:00:11	16H 0M 11S	20	12	2024	0
27,76	2024-12-20	2024-12-20 16:00:27	16H 0M 27S	20	12	2024	0
27,76	2024-12-20	2024-12-20 16:00:27	16H 0M 27S	20	12	2024	0
27,76	2024-12-20	2024-12-20 16:00:27	16H 0M 27S	20	12	2024	0
27,59	2024-12-20	2024-12-20 16:30:11	16H 30M 11S	20	12	2024	30
27,59	2024-12-20	2024-12-20 16:30:11	16H 30M 11S	20	12	2024	30
27,59	2024-12-20	2024-12-20 16:30:11	16H 30M 11S	20	12	2024	30
27,31	2024-12-20	2024-12-20 16:30:27	16H 30M 27S	20	12	2024	30
27,31	2024-12-20	2024-12-20 16:30:27	16H 30M 27S	20	12	2024	30
20,36	2024-12-20	2024-12-20 17:30:11	17H 30M 11S	20	12	2024	30
20,36	2024-12-20	2024-12-20 17:30:11	17H 30M 11S	20	12	2024	30
20,36	2024-12-20	2024-12-20 17:30:11	17H 30M 11S	20	12	2024	30
20,79	2024-12-20	2024-12-20 18:00:11	18H 0M 11S	20	12	2024	0
20,79	2024-12-20	2024-12-20 18:00:11	18H 0M 11S	20	12	2024	0
20,79	2024-12-20	2024-12-20 18:00:11	18H 0M 11S	20	12	2024	0
20,25	2024-12-20	2024-12-20 18:00:26	18H 0M 26S	20	12	2024	0
20,25	2024-12-20	2024-12-20 18:00:26	18H 0M 26S	20	12	2024	0
20,25	2024-12-20	2024-12-20 18:00:26	18H 0M 26S	20	12	2024	0
21,01	2024-12-20	2024-12-20 18:30:11	18H 30M 11S	20	12	2024	30
21,01	2024-12-20	2024-12-20 18:30:11	18H 30M 11S	20	12	2024	30
21,01	2024-12-20	2024-12-20 18:30:11	18H 30M 11S	20	12	2024	30
20,79	2024-12-20	2024-12-20 19:00:26	19H 0M 26S	20	12	2024	0
20,79	2024-12-20	2024-12-20 19:00:26	19H 0M 26S	20	12	2024	0
20,79	2024-12-20	2024-12-20 19:00:26	19H 0M 26S	20	12	2024	0
21,25	2024-12-20	2024-12-20 19:30:10	19H 30M 10S	20	12	2024	30
21,25	2024-12-20	2024-12-20 19:30:10	19H 30M 10S	20	12	2024	30
21,25	2024-12-20	2024-12-20 19:30:10	19H 30M 10S	20	12	2024	30
20,72	2024-12-20	2024-12-20 19:30:26	19H 30M 26S	20	12	2024	30
20,72	2024-12-20	2024-12-20 19:30:26	19H 30M 26S	20	12	2024	30
20,72	2024-12-20	2024-12-20 19:30:26	19H 30M 26S	20	12	2024	30
21,24	2024-12-20	2024-12-20 20:00:15	20H 0M 15S	20	12	2024	0
21,24	2024-12-20	2024-12-20 20:00:15	20H 0M 15S	20	12	2024	0
20,76	2024-12-20	2024-12-20 20:00:26	20H 0M 26S	20	12	2024	0
20,76	2024-12-20	2024-12-20 20:00:26	20H 0M 26S	20	12	2024	0
20,76	2024-12-20	2024-12-20 20:00:26	20H 0M 26S	20	12	2024	0
21,3	2024-12-20	2024-12-20 20:30:10	20H 30M 10S	20	12	2024	30
21,3	2024-12-20	2024-12-20 20:30:10	20H 30M 10S	20	12	2024	30
21,3	2024-12-20	2024-12-20 20:30:10	20H 30M 10S	20	12	2024	30
20,74	2024-12-20	2024-12-20 20:30:25	20H 30M 25S	20	12	2024	30
20,74	2024-12-20	2024-12-20 20:30:25	20H 30M 25S	20	12	2024	30
20,74	2024-12-20	2024-12-20 20:30:25	20H 30M 25S	20	12	2024	30
21,3	2024-12-20	2024-12-20 20:30:47	20H 30M 47S	20	12	2024	30
21,3	2024-12-20	2024-12-20 20:30:47	20H 30M 47S	20	12	2024	30
21,3	2024-12-20	2024-12-20 20:30:47	20H 30M 47S	20	12	2024	30
21,14	2024-12-20	2024-12-20 21:00:10	21H 0M 10S	20	12	2024	0
21,14	2024-12-20	2024-12-20 21:00:10	21H 0M 10S	20	12	2024	0
21,14	2024-12-20	2024-12-20 21:00:10	21H 0M 10S	20	12	2024	0
20,57	2024-12-20	2024-12-20 21:00:25	21H 0M 25S	20	12	2024	0
20,57	2024-12-20	2024-12-20 21:00:25	21H 0M 25S	20	12	2024	0
20,57	2024-12-20	2024-12-20 21:00:25	21H 0M 25S	20	12	2024	0
21	2024-12-20	2024-12-20 21:30:10	21H 30M 10S	20	12	2024	30
21	2024-12-20	2024-12-20 21:30:10	21H 30M 10S	20	12	2024	30
21	2024-12-20	2024-12-20 21:30:10	21H 30M 10S	20	12	2024	30
20,43	2024-12-20	2024-12-20 21:30:25	21H 30M 25S	20	12	2024	30
20,43	2024-12-20	2024-12-20 21:30:25	21H 30M 25S	20	12	2024	30
20,43	2024-12-20	2024-12-20 21:30:25	21H 30M 25S	20	12	2024	30
20,9	2024-12-20	2024-12-20 22:00:10	22H 0M 10S	20	12	2024	0
20,9	2024-12-20	2024-12-20 22:00:10	22H 0M 10S	20	12	2024	0
20,9	2024-12-20	2024-12-20 22:00:10	22H 0M 10S	20	12	2024	0
20,36	2024-12-20	2024-12-20 22:00:25	22H 0M 25S	20	12	2024	0
20,36	2024-12-20	2024-12-20 22:00:25	22H 0M 25S	20	12	2024	0
20,89	2024-12-20	2024-12-20 22:30:09	22H 30M 9S	20	12	2024	30
20,89	2024-12-20	2024-12-20 22:30:09	22H 30M 9S	20	12	2024	30
20,36	2024-12-20	2024-12-20 22:30:25	22H 30M 25S	20	12	2024	30
20,36	2024-12-20	2024-12-20 22:30:25	22H 30M 25S	20	12	2024	30
20,36	2024-12-20	2024-12-20 22:30:25	22H 30M 25S	20	12	2024	30
20,94	2024-12-20	2024-12-20 23:00:09	23H 0M 9S	20	12	2024	0
20,94	2024-12-20	2024-12-20 23:00:09	23H 0M 9S	20	12	2024	0
20,94	2024-12-20	2024-12-20 23:00:09	23H 0M 9S	20	12	2024	0
20,43	2024-12-20	2024-12-20 23:00:25	23H 0M 25S	20	12	2024	0
20,43	2024-12-20	2024-12-20 23:00:25	23H 0M 25S	20	12	2024	0
20,43	2024-12-20	2024-12-20 23:00:25	23H 0M 25S	20	12	2024	0
20,74	2024-12-20	2024-12-20 23:30:09	23H 30M 9S	20	12	2024	30
20,74	2024-12-20	2024-12-20 23:30:09	23H 30M 9S	20	12	2024	30
20,74	2024-12-20	2024-12-20 23:30:09	23H 30M 9S	20	12	2024	30
20,18	2024-12-20	2024-12-20 23:30:25	23H 30M 25S	20	12	2024	30
20,18	2024-12-20	2024-12-20 23:30:25	23H 30M 25S	20	12	2024	30
20,18	2024-12-20	2024-12-20 23:30:25	23H 30M 25S	20	12	2024	30
